Cid,Freqs
TA4OYBS,2
4V9TX6O,2
F41KLOE,2
JY5PDWE,2
5U9H3OO,2
6SO9IDH,2
GNNKA7O,2
XGUNEUE,2
4BWWW8G,2
17U795Q,2
SXKZ8W3,2
A2VCADM,2
ZKRSRKF,2
ZQLOIVK,2
7R4IY45,2
DJECLQH,2
3NMODE2,2
DHPK2P5,2
T26D1MF,2
X8KMLBW,2
SG23VI0,2
LWZ0JMQ,2
2PE93SV,2
9MEZPR3,2
J4AIISA,2
DXYZS4Q,2
5SESY50,2
9V9H27N,2
4BMVM1J,2
E7C48KH,2
8UAC7DK,2
4066RB9,2
K11NAFH,2
SLK6EPG,2
IBBNGZH,2
8V77QJJ,2
DV9O2X5,2
XSIT139,2
T1IYOQJ,2
GAU3YD6,2
B798DPY,2
UCQTUVL,2
K4OWM1H,2
9ZYG02X,2
9X916OM,2
GLM2LDZ,2
MZEG2OC,2
7Y2DTYN,2
UCWY0DY,2
0FM1WZ9,2
5CULSGL,2
JJUTM1Q,2
W6G4AN0,2
BBXUOE3,2
45R1OXZ,2
TOPJH50,2
A7IWK1H,2
AM0GAZA,2
KK592HY,2
QMU9GTH,2
YW608VF,2
THXBSPK,2
3X52VXU,2
QOE5FW5,2
1EG4IUH,2
TE47BHZ,2
F58TSSH,2
7D58FGF,2
EXUC0WT,2
YIDOTRF,2
D925RYI,2
YUVLHTK,2
FWZLHLZ,2
I19A71L,2
C6XG38Q,2
AEVICTA,2
LB5F6C3,2
48YL1BK,2
4YYO7Z7,2
3FL1QBL,2
49LO4PG,2
2O04RE8,2
9U1FNPM,2
P1NYR6C,2
AEN6XP7,2
WNOHXIH,2
5UDKABU,2
AJXBVXG,2
AE2I2SA,2
AHWRVW2,2
9UOZC1R,2
NFRQHKX,2
TWFLXF7,2
6ALYR6F,2
FFHRUIE,2
C1PA3BC,2
9E3DCF5,2
KFEP025,2
61NXV2M,2
QJFGAWW,2
0RYWBKB,2
PS01FGZ,2
D5LC8ZH,2
966IQA7,2
OK4HGTF,2
K6WZHHN,2
51LR8ME,2
KGQ157N,2
6YMV9Z3,2
75QR90K,2
BX9W5Y6,2
6JG8ENM,2
MEG0LNQ,2
3C7UV9R,2
36I32ZV,2
EKGNWVS,2
LWS454K,2
JB2FEFA,2
Q5ZLAS3,2
PQ6CQTS,2
H4E2SW9,2
YZ9F7XL,2
4MQUGP5,2
JN5E9YW,2
UBS0GIV,2
064D7ZO,2
X25AOY8,2
PSOCYX4,2
7HNFE5F,2
WGTVVBO,2
C9E5UHG,2
76VO871,2
P4PQLAR,2
T2KAPFW,2
07IKF68,2
0YYDYBB,2
XKF2LCZ,2
RO132UF,2
BLURCA1,2
W7CZSZ0,2
FWL7P9F,2
CBVNI67,2
8YNF7BF,2
RCZZ5CA,2
J47BICN,2
M3GLUDH,2
PRF4OYC,2
J66JD1U,2
5VTO0H9,2
0FI825K,2
MNF6F26,2
DNMSE6N,2
A5GCQTA,2
RMY37X3,2
PBSD2OH,2
PCT36SF,2
04RRHCH,2
H1C5LNX,2
L1JDGPF,2
UHAACUT,2
BG649IR,2
3984T77,2
E4R1PYV,2
I7QKLT9,2
I9OMSCU,2
U0LMNDU,2
LPIRRHZ,2
7N6Q1W2,2
ULLPM6F,2
MUYGH7D,2
IEL3J6S,2
2N0L35G,2
VY7306M,2
93FZNU3,2
PEUCGE4,2
I9620IT,2
BGHCJA7,2
NQMPHIV,2
8G8LORH,2
5XLOIY5,2
W7X8QO5,2
B3VADIG,2
CXWVNV1,2
RKO16Z9,2
NZD8GLS,2
4D9JPFJ,2
X31BLG3,2
9YKYW26,2
F1KK06N,2
7MUXVAN,2
TCF0FDU,2
W1ZIO7A,2
N7R7YP0,2
EKAKBYK,2
715WDUJ,2
MTI699B,2
N306MFP,2
94RE2Q2,2
SBEAS99,2
TYEM9RQ,2
YNG85K9,2
42BC245,2
D5UWOPV,2
6J5K7MT,2
S46Z4RH,2
RD95OOH,2
XJR6T1Q,2
HGQU711,2
H4FBAI3,2
EEXF9D2,2
0Z3ZQ1I,2
WY1UVSN,2
GU3B5LO,2
EA2LD72,2
K6YYXLK,2
H5FHIPR,2
70LDP1B,2
WMK8XGQ,2
Y7W7RII,2
3AZ2V2A,2
5NOWGB3,2
04A46HB,2
2OHC85M,2
206278X,2
MDUWLPC,2
VSR0WOM,2
2R49TCA,2
V2I7XO9,2
HG6B784,2
VTDXI6M,2
N4IBIPR,2
QSBMQDV,2
C3IJ1JN,2
ANWLFZJ,2
R4M418I,2
GW4FBYG,2
1W3URSX,2
YJYXWXG,2
ZWI6XSB,2
2IQPI8X,2
UKGD4KS,2
DDZHRYS,2
OCKTO2S,2
KKMVNLJ,2
XM3LLK4,2
MS6UXRS,2
6X7UM2T,2
4U0IU2V,2
30UIVQ7,2
ZO576OS,2
VM6WW3J,2
MPER5TR,2
ZSCVPL9,2
3O7IM0I,2
3902I3Q,2
VK6Z1ZH,2
9AAQ6OD,2
QAW9TXY,2
SBQGFVH,2
82SSIVB,2
7K29IBR,2
GDE4TLW,2
DCCPECL,2
U4WQLQF,2
W3XQHGJ,2
TOLC8ZJ,2
LF3GLU6,2
SU5ZZ10,2
AVNJHWT,2
HJSRCI4,2
8S16TAU,2
44EISC1,2
MMRKK4W,2
I12ODGL,2
9PUDE98,2
2ZJOS9Q,2
Q0MQH77,2
PPXF7D8,2
87VTHA4,2
GJZBF46,2
AD7849A,2
B4WN3K4,2
AO0HQOP,2
1D3WO7S,2
99ZZRFQ,2
IQ0SG6J,2
3ZL1AZF,2
P3T7BSV,2
772JBDF,2
6LCYZLF,2
YPER8FO,2
DKRV3LL,2
2T8NW0P,2
UN91IF7,3
OPBK9TY,2
0E5X8N2,2
I2T8DRA,2
N1Y18S8,2
I06YCBF,2
VBQN6RP,2
TK7X9GD,2
84QFSGA,2
EY60DVZ,2
8J0KV00,2
QDOMBN2,2
HKQJSHU,2
47795ML,2
IWJ4JGW,2
XS74YO3,2
J1YUGBA,2
URFPCC9,2
8V4VQCG,2
GDDMTUJ,2
RE4I0EL,2
U8YEOSJ,2
6T6WZZC,2
8R62GID,2
G70MUPR,2
04QL8RD,2
5WXHAXE,2
K1CRL9O,2
506K82I,2
6R10Y9J,2
N1M507O,2
8TGFKHL,2
OW1TD2T,2
607DQ3U,2
U6YIUDQ,2
050BRBG,2
PX9HKMC,2
W1SVTML,2
GHFFEVI,2
O8YGRSM,2
G5WLNBH,2
MVJUCC1,2
FGGORLM,2
93ZZAQE,2
N699K0U,2
KGD7PG6,2
FDC38ZI,2
GF90GH5,2
ZRKF39Y,2
VTEV53D,2
GNPF0R3,2
2EC50GM,2
A2YDUST,2
HVOBOGC,2
2NL68L1,2
BCZK57W,2
1MI44IM,2
Y74J1B6,2
G09HELF,2
CG9PE4M,2
NVIZIDQ,2
YS8T4DZ,2
OVV0VSR,2
WJXNR60,2
SENBKB1,2
H4YAVT3,2
NTVJUCZ,2
DCIZEVI,2
CP6ABZG,2
IKMMJ71,2
LJ1QBNO,2
Z48DGLU,2
83K9WVP,2
9PD5US2,2
LY85VAE,2
U0GO40Q,2
KUQUZ6H,2
3G3LKCK,2
EXGJUQ8,2
X67T3ND,2
UPM1NXI,2
JRQLO9C,2
A3TJ1DT,2
DDRJWX8,2
UDWNBCH,2
QP0PVW5,2
MAD9R37,2
PD8LD2N,2
RHDZ4LT,2
CNEHBIE,2
FX3H49O,2
YTDYZZQ,2
NART0C4,2
RYCPIF4,2
RKR0FVJ,2
R696RLF,2
3EAEG7I,2
3FXEPK8,2
2QVCWE1,2
HU6S8OI,2
RBDPKT2,2
RE8S7CS,2
60HL0LX,2
QI8AR7S,2
AP9FMG2,2
DNFPZXT,2
8IYRTGW,2
89BFAER,2
BWYP493,2
TESEJPV,2
125RGY2,2
M9QE0ZD,2
CLD420G,2
WQFNZ5S,2
NE8DAIU,2
7A71SW0,2
C36W4P3,2
QN13ZWJ,2
G3ABA9S,2
WP5FD2P,2
65E1TOB,2
26S8CFG,2
DG1DZMZ,2
RKPCL30,2
OGAQHID,2
R0B028J,2
TS7EFVC,2
1ZCVDA6,2
Q8LIT0F,2
9G9U5V9,2
0JKKKP4,2
Y60ZD4K,2
MAPQGI6,2
S0C8DQZ,2
PLCIE25,2
VCBBSUB,2
W5WQP0F,2
6DDTMOO,2
T8LEFBU,2
B7VSDK3,2
G91KZ95,2
U9TTHFH,2
DWU2PEF,2
JYNP4N7,2
6P989U5,2
1IR8ZVG,2
FGO8VNO,2
J7ETKW1,2
6LM5CRS,2
EACRQEH,2
3A91MB4,2
6NAP1IT,2
J5IDWV1,2
RET3LEI,2
J0G7QF2,2
RJ3QHC4,2
CGU3WD0,2
XZ3QS66,2
7D9BOVU,2
P7LXCAI,2
7LGLNBU,2
A8XVAEC,2
Z58T4KJ,2
LM57TI4,2
WPQ4UOL,2
3UEHAXG,2
G5EG390,2
K9AYQDV,2
QA688HG,2
09GLIWB,2
D3YY0RQ,2
TRQ6IX9,2
YV2P6CU,2
WDMPAU1,2
PSGQQHA,2
WYFA150,2
2E3H2BT,2
8D20ZZS,2
D84NV9U,2
0BFBUD2,2
CWHGBVM,2
GYRIR5V,2
J74O3KV,2
MRFTIJ3,2
NJZ702B,2
P5LOHP9,2
JO647S4,2
1WN871G,2
GG5WOYX,2
S83MN4D,2
YBYFWJ0,2
Q258FU3,2
4WV8WV1,2
NHF5V93,2
DJ6JTDP,2
EZI1TBW,2
UPPPGYM,2
M8LZUHK,2
6TT9SWD,2
MHO4X5J,2
F9WNVZR,2
447P2OW,2
40YM0EY,2
9YVBRF0,2
MU2SY50,2
Y6U2JKH,2
E7BG69E,2
KEN0KPK,2
3CU8WCX,2
YM0WWS3,2
LZNEHW0,2
229EWTU,2
CGJZ5V4,2
P09M8A1,2
EKDWZSH,2
8BVJ51K,2
8U61ADB,2
FCIO6TC,2
SXXVQRP,2
MH3UYU3,2
JO70CWH,2
TG9VAFV,2
JC3RULR,2
PRPLBL5,2
C3NG3HU,2
NRHASIN,2
12EEBC1,2
TJYC8SU,2
QVAYIEV,2
NY95RS5,2
BTHQVL8,2
535ZOVM,2
E8R8VFV,2
KKL8KPO,2
X4W7ZUR,2
SQ41TXA,2
Y9I41D8,2
6MOU0T6,2
G5OEYD7,2
TDYWH9D,2
QE6OR5B,2
GZIL72L,2
GZLQZGK,2
IA5X8YB,2
0C28ZNH,2
AB34ELW,2
KZN54V1,2
IFMJ8U0,2
5TU0T7R,2
OUVH1PW,2
PM1BINJ,2
G2DNFSU,2
ZJ49ES4,2
OR2DRV0,2
OU7ZB2M,2
B6RYOW4,2
OOLRO4K,2
KDFBV1N,2
81S8MVN,2
MB27NF9,2
OJMJQV7,2
ITL1N8E,2
Q9VAKDN,2
I7KHHW4,2
0RD18CK,2
LZZD5ZM,2
JY8MSHD,2
GH99D9V,2
I1GJBQU,2
HFSZNNV,2
JKC18K2,2
JKC18K2,2
RRVKGLD,2
XD10AUN,2
6QD20AF,2
EZIP818,2
NGHNS6G,2
ZW4ALZB,2
M1B51SB,2
BVQ4E8F,2
CSVHK0L,2
99RNF9B,2
ZZH7Y6H,2
AS9TWH3,2
YS7EH5C,2
PEW9I9E,2
43A2A8V,2
9H7S2WJ,2
SRS7BDR,2
Q36ELRI,2
P88ZCSS,2
GPJ4PP2,2
L4YIQJK,2
6U69HOD,2
C2MFYKJ,2
MY57ZA0,2
02WEYWV,2
67TUU98,2
WFUV843,2
BYD6HE0,2
VMNQ3BU,2
74NT17U,2
CF7OOH8,2
HQRZZFY,2
ZNDBR05,2
8MJF8N0,2
I8UFFZS,2
LS3WPBD,2
RBP0GM7,2
XZTTSCE,2
LYU47C3,2
TMDB0U6,2
DT9KQGV,2
6HJKPHD,2
2MSBJGI,2
OBQQS0K,2
GMSGBX1,2
MEUD6E6,2
RSML73F,2
6BWZ72B,2
3DDZLWQ,2
3DDZLWQ,2
DSJRR66,2
DSJRR66,2
DSJRR66,2
YY3IP8C,2
B795KUQ,2
E92K2OH,2
DZORPPZ,2
DZORPPZ,2
PLEXI6K,2
ZFJ9LV9,2
4X2Y51H,2
4X2Y51H,2
4X2Y51H,2
1V3RIHI,2
WG3CZDG,2
WG3CZDG,2
4P10234,2
PB20QK2,2
H8ZRU0J,2
T09YRKV,2
RHIWB60,2
LPDE69P,2
1O8WP8E,2
5FT4E86,2
FCJQM2D,2
T8W0PI6,2
600ARPL,2
UTLANFQ,2
BDI55BI,2
5CURRE8,2
8QOEKWQ,2
FZHFYV9,2
36Q31GZ,2
5MIZNYW,2
9J7OXRP,2
9W6OTWY,2
GZ924DR,2
AEG43PC,2
YZ6GM09,2
OLVGBA3,2
Q7YR4ZW,2
IB9KOE1,2
17ICQY1,2
Q2TLFHG,2
PIVO71T,2
91AQHSG,2
PJAOBKA,2
JYT7135,2
20CJXP0,2
RJCKSWO,2
QYHOUW5,2
6ZRIUAK,2
5FG43XR,2
90XEMB3,2
LJAAIG8,2
E3OV9N9,2
M36G6HT,2
ER8QJVF,2
5MIVTXW,2
3CDZPH3,2
49TSFLR,2
NFY50LR,2
4KW4YUD,2
HP8CSOV,2
NAYDVC9,2
T88XUCC,2
BTH8OB2,2
NZKVEQP,2
1MVH33T,2
GYUHHIP,2
VOVCAFF,2
QNEPRHE,2
KYJ8A0M,2
4YIX7DC,2
VX1H5XS,2
5H9ET8E,2
80M6L7B,2
WUEEUXC,2
FS19WG3,2
1Q17Y8Y,2
T41W3V1,2
RAFG48H,2
M6DVNR8,2
3RWTSJN,2
15CXY8G,2
STZ85DI,2
W7R4F7R,2
COMJY6H,2
6V61FK1,2
Q2TTJD8,2
4C1NT88,2
KCBQ2OF,2
RK6Q7QY,2
A8ZJSHH,2
5A9TSDG,2
3B098GE,2
KJJAFXE,2
XAWSMOA,2
XKX1PEG,2
4CHN8P9,2
9FQ1RMQ,2
II7YY1M,2
II7YY1M,2
25Z0U9D,2
XNVR5PJ,2
EM2YO39,2
5U7OVYD,2
3C2RJPO,2
P95NX2B,2
JR9OQSU,2
0I399HF,2
P4MAWAE,2
P4MAWAE,2
P4MAWAE,2
BWHC8TB,2
YN394E9,2
C5224GN,2
8BTKT7A,2
FMQ4CH8,2
PMB13D8,2
73NW243,2
R8HPSEH,2
M7Q4IGC,2
QEQGWP0,2
LGQGBBZ,2
YQ4BHZ1,2
YAME7NN,2
UEN16ZS,2
P26783Q,2
8XOA6WE,2
K8G930J,2
KWB9I25,2
QGJZ1I2,2
H42FOKT,2
OI32WLQ,2
YM0OIRI,2
YM0OIRI,1
9KPWFJ1,1
KXPRLKE,2
ZAFGKWO,2
8Z68SDB,2
VSYRDR1,2
B039N49,2
LSXHM89,2
JBFX9X6,2
764U8Y7,2
2SPJUQY,2
G4MZ7DN,2
EFFKZDY,2
7C34B5N,2
YDSRLC1,2
YH3QQ9D,2
1WWAHTQ,2
QAPWL29,2
4CZRUKL,2
NJDUUUU,1
BVRKT2W,2
46R2NM5,2
XETNBXD,2
HFK24A1,2
ODIZ5R7,2
X5OW60N,2
ZDICXTL,2
DVQRDG4,2
5CBN6TU,2
3YXN6JE,1
KOV1XT2,2
P9EJFNM,2
FMY7HS1,2
0OP1TO6,2
JGRG3RQ,2
JGRG3RQ,1
JGRG3RQ,1
JGRG3RQ,1
8OIR0P9,2
WLKJACZ,2
A8VSZ54,2
6JDUQC3,2
DQ5BH7J,2
UVQLNUL,2
TYF5S1S,2
QPB24M7,2
KI2JEB2,2
WRU88LI,2
PWLGKSJ,2
77JEETT,2
WNL0YL7,2
PHYDY8O,2
HPEJV37,2
NSAR8DY,2
0FAEQO4,2
3Z6RJP5,2
P9BB200,2
CRHG1BT,2
B7NIQKE,2
QUP1EEB,2
0GTJ8NS,2
AGX7CR4,2
IIK1BZK,2
E5CE5RC,2
C0188Q3,2
6OGFF8K,2
H7PP4QR,2
LFVQVWJ,2
1MALMYD,2
PR0VL6Q,2
1QQAEIJ,2
QHP80IG,2
D84GVOS,2
H3NWP6U,2
6WL99YJ,2
EX8WTY3,2
74805WR,2
Z3OY5JC,2
9RKOEYG,2
D8BU4RX,2
WZSRDJX,2
MVFHE4R,2
P0YVYVB,2
YA77KOQ,2
54QEX1A,2
L84IJ25,2
5MJKLCV,2
CSAXD5P,3
TPKNTRS,2
8GPMOBT,2
VMXOU3P,2
PRTQKTY,2
8I2SKTV,2
315FR9I,2
2HDL5E1,2
7KVS9S2,2
NQES2ME,2
IYVLYH5,2
QF3D6YU,2
PISQEM2,2
8Y3LAZK,2
8HDG099,2
RYUESQE,1
9J2895D,2
87BSPOC,2
9H98KME,2
NKEHCZO,2
U6LJABT,2
0AEZ6VM,2
9SKL48S,2
NEHFUOS,2
3GLDNYD,2
NZGOYCG,2
MO4R5LD,2
ZS8505G,2
6QTMQTC,2
141VZAS,2
LG9UAGQ,2
0B3HGA5,2
NEKK6U9,2
BAOSFJQ,2
EBTOYRF,2
MJ5HB22,2
IR083T0,2
9TKFMQI,2
TDKM76V,2
TVDXG5N,2
9XDR489,2
3SIZ9AF,2
C078EW8,2
IZHLA7U,1
JO4SYVH,2
VCE6CAN,2
5G7XSDE,2
158LH75,2
I0R5JP0,2
RPJO9F4,2
JPDV4P7,2
LL56UG3,2
EAKQTJ9,2
P84C4PQ,2
6ZB0GFU,2
AR2Q7KW,2
4HYMKY6,2
DUQ2Q5N,2
IJPE8Z1,2
4FI87Y8,2
SF01KOM,2
RFDRHFI,2
UQKB7O0,2
HTQCML2,2
RJ3O9PP,2
RLDH7WR,2
15ATIVG,2
VF3JRYZ,2
WM761QM,2
2NUFKUM,2
Z8C3HG6,2
JIA2VTM,2
4IA7QPB,2
50XBR9D,1
2U7F6B2,2
8X6HL4T,2
UTBF11K,2
OW4WI06,1
QGF9QCR,1
4C2SA62,2
QZS6MRW,2
1JRSTKL,2
P5IHXUW,2
YGOBY4O,2
F2R3OWQ,2
KWC495Y,2
YEXSRUB,2
25KCTSA,2
19G5WVN,1
8AAYPOV,2
625F7QE,2
GA7F4ZM,2
CG9I5TM,2
KZ06NRG,2
09N21SV,2
CG7P905,2
8EA0Q8P,2
V3FOWHD,2
ZDF3J9O,2
JLG6XAN,2
H714FXU,1
M4SW4MP,2
P5A13B2,2
E9VM4CG,2
3N8RHSJ,2
HWCYQK9,2
C89H8WX,2
23OELG3,2
0SV91MA,2
DI6R5J6,2
DIXUELZ,2
LLQWU9R,2
17WG9B4,2
65MNDOY,2
WETIZ1V,2
8FR7BRJ,2
DZWOBL0,2
9DL1VX4,2
F5IOJ8W,2
4NPI9W3,2
C6ZAMFL,2
ZAD1UTU,2
G4DO0KB,2
81B2SLO,2
9HHUMGT,2
1NFXVQ4,2
UDEZ0WA,2
4HX5Y88,2
FQFKH7G,2
LKBD9NX,2
RHJJ3CY,2
21HGS2Q,2
GBT9TJN,2
4IFSQ4P,2
5XYCTZU,2
1I58A8J,2
YH2K1QR,2
B09GWOC,2
7WKHFAN,2
33R4AOT,2
FKW9XL7,2
5STBULW,2
ICY0AI1,2
IEMQ23C,2
Y3NTNHZ,2
R93CMJC,2
4E8GZ3U,2
L8XRQDB,2
GV5O52R,2
45CE8HH,2
F1RZNG1,2
EIAXA2Y,2
FY6CGKW,2
6S4JO42,2
5IZ2S12,2
3DK6W3U,2
YF60A7P,1
J3A5UW2,2
ZTI3UBY,2
FUOMQVI,2
2AQNDBP,2
P7ZX6LU,2
S7083Z5,2
FERGEWK,2
IW5EDHW,2
EQAYSZ0,2
LKF2GAI,2
SFY88QO,2
UB72K2T,2
T618LR6,2
D33J9WD,2
W58BY9T,2
T9UMIJ4,2
Q720GVC,2
GT7IPFV,2
IHH1WVA,2
Y69K77J,2
IBKMV95,2
A1I8TAI,2
2JMV0FU,2
6WZY7XK,2
RSNCUPZ,2
YB9PPVK,2
8T7H02U,2
ZZHIWLQ,2
QWSBAVM,2
TZ2N14W,2
MO2IJNI,2
AU81ZSQ,2
CBQMTRO,2
3P8451C,2
OPSWGWL,2
5V2W3H1,2
5O0Q0KM,2
XBDM9X5,2
ZLKO70U,2
6TPSYMN,2
KTE243R,2
KIO4O3X,2
9SMCJNV,1
4BDV90P,2
77YF3XE,2
FMC47XW,2
Z894JFX,2
YVGD7RZ,2
5NF1OZ0,2
31Z3VQQ,2
3WI7S95,2
594EHJY,2
H3R8B28,2
L9S9129,2
47T7T3L,2
AUIRS9T,2
KFOUWDP,1
IQ6KVO7,1
T6L5RJP,1
1X5RA25,1
W89FP7Y,1
JUH5MUX,1
SLE5THX,1
TSJGHF3,2
5MDGUDU,1
SNCWGTH,1
UP52JY7,1
Q9M6CJ0,1
M53GIOS,1
KRTW8K2,1
T5IJHXH,1
XICSET3,1
U8VSM53,1
8NZMFO7,1
XEKKFTN,1
SCADXDZ,1
4645ZBT,1
1OYT4IX,1
IO21QOG,1
49TC2FK,1
CSF6Z2O,1
C87GXNX,1
5HH9DAS,1
5WJYF5Z,1
HU5UFSP,1
FX8V6ZD,1
N9TEHTG,1
U1ANGDK,1
5FBVHAN,1
NPTEM7V,1
ZKKRH1P,1
OD5OEM6,1
T42ALO7,1
779R36J,1
KXXNZFX,1
S5QEAH9,1
M6ADM6R,1
OWW86X6,1
134E8ZA,2
1NQPZET,1
2YDJQ7K,1
VORJF05,1
T7487LR,1
WG5Y5YQ,2
5SO6F1K,1
109IWZ3,1
YIP4YY7,1
SOA3Z3B,1
DQCAYA5,1
C07CBTS,1
2ZVNF1L,2
0INQSSI,1
1NFMUMM,1
IFOYYM3,1
N05W9KW,2
1PDRNR9,1
PC7YADX,1
52NXT25,1
OC8N54G,1
M27BK17,1
1BL787M,1
QXQU7N9,1
292IGCT,1
XLDESNT,1
TIRPTKN,1
2SGTADR,1
XXMCZ39,1
M40DN1Z,1
GYUX6XU,1
0WX7CLA,1
KN9X8RX,1
TYX9VXV,1
H3B337F,1
ULQUJFI,1
8OEYGYX,1
3350V46,1
CQBGB49,1
C7196M0,1
0QBWK4L,1
C1J30VC,1
HFARFZ9,1
0DTE1HT,1
VNSG4BV,1
OQASWH5,1
UMKHJJW,1
KZJ0RCE,1
X2EJLK9,1
JEXH9RC,1
M3P0QPV,1
CEQDW3N,1
X4CPES7,1
V5Y1MV6,1
AT2DAII,1
90O5NNH,1
0YPTFVV,1
1KWLIYS,1
2BFUGR1,1
RS37RQ8,1
6WDMWXD,1
DFAS2KL,1
W480WGB,1
WBNWHL1,1
WEMD76X,1
6C5GWUV,1
SF2S2WK,1
J7577KM,1
7FU4YQW,1
QEWSI5R,1
G3I7E2C,1
N2W3000,1
DQPX2YZ,1
WKE5HXY,1
8HSKHT0,1
2TYEUXH,1
L3BPZFY,1
SYW525V,1
ONY7XSC,1
523R8IX,1
1M55J22,1
AHULOSB,1
0IEH34L,1
7MQ8BR5,1
IP4PZ2E,1
P4WLBXH,1
U3RAWBJ,1
8B2M2J9,1
5HHKXHB,1
Q0J6QMS,1
JAXFY0I,1
9GAD3EJ,1
42RASQA,1
51F4PZ0,1
SK5YPK5,1
OJNR9BG,1
V9PHR2L,1
JVOJPYU,1
A3D6RIV,1
3WR1AZP,1
SNTX6AK,1
RNAZE7W,1
NIN9O40,1
INF7RMD,1
X94EOA9,1
SQQ18OA,1
F1E8JES,1
DVSBIFR,1
4IUJRT1,1
JFL5SPQ,1
GAJ66OV,1
3WB9JM8,1
O1JCLK5,1
8MAQ1GW,1
623O0D4,1
W43TNY6,1
P7JASO4,1
O7B7IOZ,1
OIEZNSY,1
VFPFB8B,1
KMY82MJ,1
GT0S53W,1
UQ2FF16,1
TI54LTK,1
J6XXGOE,1
G35MILZ,1
3FP4PQD,1
TYLP9G7,2
